Date	BTC Price	EOS Price	XIN Price	ETH Price	DOT Price	MOB Price	UNI Price	BOX Price
2019-08-06	$11,466.66	$4.19	$219.01	$0.00	$0.00	$0.00	$0.00	$1.95
2019-08-07	$11,931.79	$4.22	$221.60	$0.00	$0.00	$0.00	$0.00	$2.00
2019-08-08	$11,971.95	$4.16	$225.13	$0.00	$0.00	$0.00	$0.00	$2.00
2019-08-09	$11,849.68	$3.90	$216.41	$0.00	$0.00	$0.00	$0.00	$1.94
2019-08-10	$11,298.28	$4.06	$225.90	$0.00	$0.00	$0.00	$0.00	$1.92
2019-08-11	$11,560.68	$4.20	$247.31	$0.00	$0.00	$0.00	$0.00	$1.98
2019-08-12	$11,385.03	$4.12	$246.89	$0.00	$0.00	$0.00	$0.00	$1.95
2019-08-13	$10,899.89	$4.07	$242.35	$0.00	$0.00	$0.00	$0.00	$1.89
2019-08-14	$10,047.08	$3.67	$225.61	$0.00	$0.00	$0.00	$0.00	$1.74
2019-08-15	$10,312.65	$3.63	$232.22	$0.00	$0.00	$0.00	$0.00	$1.76
2019-08-16	$10,357.54	$3.59	$227.16	$0.00	$0.00	$0.00	$0.00	$1.76
2019-08-17	$10,240.26	$3.57	$225.45	$0.00	$0.00	$0.00	$0.00	$1.74
2019-08-18	$10,340.60	$3.69	$230.25	$0.00	$0.00	$0.00	$0.00	$1.77
2019-08-19	$10,910.99	$3.72	$237.61	$0.00	$0.00	$0.00	$0.00	$1.84
2019-08-20	$10,744.75	$3.67	$221.67	$0.00	$0.00	$0.00	$0.00	$1.80
2019-08-21	$10,139.67	$3.51	$219.83	$0.00	$0.00	$0.00	$0.00	$1.72
2019-08-22	$10,108.46	$3.63	$225.70	$0.00	$0.00	$0.00	$0.00	$1.74
2019-08-23	$10,382.20	$3.68	$236.30	$0.00	$0.00	$0.00	$0.00	$1.78
2019-08-24	$10,135.61	$3.66	$231.18	$0.00	$0.00	$0.00	$0.00	$1.75
2019-08-25	$10,148.58	$3.55	$228.22	$0.00	$0.00	$0.00	$0.00	$1.73
2019-08-26	$10,363.09	$3.59	$228.09	$0.00	$0.00	$0.00	$0.00	$1.76
2019-08-27	$10,201.10	$3.57	$226.53	$0.00	$0.00	$0.00	$0.00	$1.74
2019-08-28	$9,757.56	$3.27	$214.86	$0.00	$0.00	$0.00	$0.00	$1.64
2019-08-29	$9,518.76	$3.20	$210.11	$0.00	$0.00	$0.00	$0.00	$1.60
2019-08-30	$9,611.77	$3.21	$210.69	$0.00	$0.00	$0.00	$0.00	$1.61
2019-08-31	$9,617.64	$3.21	$218.00	$0.00	$0.00	$0.00	$0.00	$1.62
2019-09-01	$9,652.58	$3.28	$225.34	$0.00	$0.00	$0.00	$0.00	$1.64
2019-09-02	$9,893.19	$3.27	$217.61	$0.00	$0.00	$0.00	$0.00	$1.65
2019-09-03	$10,676.15	$3.43	$225.54	$0.00	$0.00	$0.00	$0.00	$1.76
2019-09-04	$10,414.28	$3.30	$224.36	$0.00	$0.00	$0.00	$0.00	$1.72
2019-09-05	$10,545.10	$3.23	$223.77	$0.00	$0.00	$0.00	$0.00	$1.72
2019-09-06	$10,854.53	$3.32	$226.37	$0.00	$0.00	$0.00	$0.00	$1.76
2019-09-07	$10,481.27	$3.43	$220.40	$0.00	$0.00	$0.00	$0.00	$1.74
2019-09-08	$10,385.09	$3.75	$218.31	$0.00	$0.00	$0.00	$0.00	$1.78
2019-09-09	$10,320.23	$3.87	$223.74	$0.00	$0.00	$0.00	$0.00	$1.79
2019-09-10	$10,185.74	$3.78	$216.57	$0.00	$0.00	$0.00	$0.00	$1.76
2019-09-11	$10,006.43	$3.66	$213.01	$0.00	$0.00	$0.00	$0.00	$1.72
2019-09-12	$10,330.87	$3.73	$216.69	$0.00	$0.00	$0.00	$0.00	$1.77
2019-09-13	$10,306.45	$3.70	$215.50	$0.00	$0.00	$0.00	$0.00	$1.76
2019-09-14	$10,346.77	$3.92	$219.29	$0.00	$0.00	$0.00	$0.00	$1.80
2019-09-15	$10,296.98	$4.05	$218.21	$0.00	$0.00	$0.00	$0.00	$1.81
2019-09-16	$10,145.78	$3.97	$211.57	$0.00	$0.00	$0.00	$0.00	$1.78
2019-09-17	$10,199.57	$4.09	$216.07	$0.00	$0.00	$0.00	$0.00	$1.81
2019-09-18	$10,180.95	$4.07	$209.40	$0.00	$0.00	$0.00	$0.00	$1.80
2019-09-19	$9,893.92	$3.88	$210.20	$0.00	$0.00	$0.00	$0.00	$1.74
2019-09-20	$10,180.68	$3.89	$214.02	$0.00	$0.00	$0.00	$0.00	$1.77
2019-09-21	$10,039.37	$4.01	$209.88	$0.00	$0.00	$0.00	$0.00	$1.77
2019-09-22	$9,988.48	$3.88	$210.37	$0.00	$0.00	$0.00	$0.00	$1.75
2019-09-23	$9,887.46	$3.82	$208.01	$0.00	$0.00	$0.00	$0.00	$1.73
2019-09-24	$9,549.73	$3.40	$195.84	$0.00	$0.00	$0.00	$0.00	$1.62
2019-09-25	$8,326.39	$2.82	$178.58	$0.00	$0.00	$0.00	$0.00	$1.40
2019-09-26	$7,948.43	$2.72	$169.83	$0.00	$0.00	$0.00	$0.00	$1.34
2019-09-27	$8,009.87	$2.76	$181.57	$0.00	$0.00	$0.00	$0.00	$1.36
2019-09-28	$8,100.45	$2.81	$184.76	$0.00	$0.00	$0.00	$0.00	$1.38
2019-09-29	$8,018.48	$2.74	$175.57	$0.00	$0.00	$0.00	$0.00	$1.35
2019-09-30	$8,304.95	$2.94	$179.20	$0.00	$0.00	$0.00	$0.00	$1.41
2019-10-01	$8,400.03	$2.95	$179.10	$0.00	$0.00	$0.00	$0.00	$1.43
2019-10-02	$8,260.95	$2.96	$180.49	$0.00	$0.00	$0.00	$0.00	$1.41
2019-10-03	$8,160.03	$2.90	$177.35	$0.00	$0.00	$0.00	$0.00	$1.39
2019-10-04	$8,183.11	$2.99	$182.35	$0.00	$0.00	$0.00	$0.00	$1.41
2019-10-05	$8,134.04	$3.01	$182.08	$0.00	$0.00	$0.00	$0.00	$1.41
2019-10-06	$8,038.64	$2.97	$177.18	$0.00	$0.00	$0.00	$0.00	$1.39
2019-10-07	$8,190.86	$3.13	$180.85	$0.00	$0.00	$0.00	$0.00	$1.43
2019-10-08	$8,211.40	$3.15	$187.88	$0.00	$0.00	$0.00	$0.00	$1.44
2019-10-09	$8,560.72	$3.25	$190.90	$0.00	$0.00	$0.00	$0.00	$1.50
2019-10-10	$8,547.33	$3.12	$187.42	$0.00	$0.00	$0.00	$0.00	$1.47
2019-10-11	$8,359.00	$3.06	$183.94	$0.00	$0.00	$0.00	$0.00	$1.44
2019-10-12	$8,410.59	$3.09	$182.47	$0.00	$0.00	$0.00	$0.00	$1.45
2019-10-13	$8,454.11	$3.11	$180.05	$0.00	$0.00	$0.00	$0.00	$1.46
2019-10-14	$8,296.24	$3.12	$182.09	$0.00	$0.00	$0.00	$0.00	$1.44
2019-10-15	$8,358.24	$3.11	$179.54	$0.00	$0.00	$0.00	$0.00	$1.45
2019-10-16	$7,986.10	$2.88	$172.93	$0.00	$0.00	$0.00	$0.00	$1.37
2019-10-17	$8,077.68	$2.94	$176.21	$0.00	$0.00	$0.00	$0.00	$1.39
2019-10-18	$7,934.81	$2.84	$171.82	$0.00	$0.00	$0.00	$0.00	$1.36
2019-10-19	$8,012.25	$2.88	$174.89	$0.00	$0.00	$0.00	$0.00	$1.37
2019-10-20	$8,049.34	$2.90	$177.81	$0.00	$0.00	$0.00	$0.00	$1.38
2019-10-21	$8,201.55	$2.91	$177.75	$0.00	$0.00	$0.00	$0.00	$1.40
2019-10-22	$8,220.69	$2.99	$170.69	$0.00	$0.00	$0.00	$0.00	$1.41
2019-10-23	$7,451.34	$2.71	$160.61	$0.00	$0.00	$0.00	$0.00	$1.28
2019-10-24	$7,454.38	$2.75	$162.87	$0.00	$0.00	$0.00	$0.00	$1.29
2019-10-25	$8,276.44	$3.07	$170.71	$0.00	$0.00	$0.00	$0.00	$1.42
2019-10-26	$9,202.84	$3.15	$180.53	$0.00	$0.00	$0.00	$0.00	$1.54
2019-10-27	$9,535.56	$3.36	$179.19	$0.00	$0.00	$0.00	$0.00	$1.60
2019-10-28	$9,385.43	$3.36	$178.97	$0.00	$0.00	$0.00	$0.00	$1.59
2019-10-29	$9,352.68	$3.36	$175.62	$0.00	$0.00	$0.00	$0.00	$1.58
2019-10-30	$9,108.24	$3.25	$176.76	$0.00	$0.00	$0.00	$0.00	$1.54
2019-10-31	$9,215.04	$3.24	$177.52	$0.00	$0.00	$0.00	$0.00	$1.55
2019-11-01	$9,100.61	$3.25	$178.74	$0.00	$0.00	$0.00	$0.00	$1.54
2019-11-02	$9,317.09	$3.34	$187.57	$0.00	$0.00	$0.00	$0.00	$1.58
2019-11-03	$9,186.85	$3.27	$184.38	$0.00	$0.00	$0.00	$0.00	$1.56
2019-11-04	$9,290.09	$3.45	$188.60	$0.00	$0.00	$0.00	$0.00	$1.60
2019-11-05	$9,364.30	$3.60	$197.94	$0.00	$0.00	$0.00	$0.00	$1.63
2019-11-06	$9,319.48	$3.59	$212.40	$0.00	$0.00	$0.00	$0.00	$1.64
2019-11-07	$9,199.20	$3.45	$253.85	$0.00	$0.00	$0.00	$0.00	$1.64
2019-11-08	$8,820.88	$3.40	$231.59	$0.00	$0.00	$0.00	$0.00	$1.58
2019-11-09	$8,807.48	$3.46	$259.61	$0.00	$0.00	$0.00	$0.00	$1.61
2019-11-10	$8,802.52	$3.52	$262.75	$0.00	$0.00	$0.00	$0.00	$1.62
2019-11-11	$8,722.96	$3.46	$250.12	$0.00	$0.00	$0.00	$0.00	$1.59
2019-11-12	$8,700.31	$3.46	$256.53	$0.00	$0.00	$0.00	$0.00	$1.59
2019-11-13	$8,739.42	$3.45	$254.50	$0.00	$0.00	$0.00	$0.00	$1.60
2019-11-14	$8,646.21	$3.40	$260.07	$0.00	$0.00	$0.00	$0.00	$1.58
2019-11-15	$8,474.79	$3.31	$249.55	$0.00	$0.00	$0.00	$0.00	$1.54
2019-11-16	$8,490.66	$3.36	$244.82	$0.00	$0.00	$0.00	$0.00	$1.55
2019-11-17	$8,527.88	$3.40	$242.74	$0.00	$0.00	$0.00	$0.00	$1.56
2019-11-18	$8,407.93	$3.36	$241.45	$0.00	$0.00	$0.00	$0.00	$1.54
2019-11-19	$8,094.57	$3.11	$229.24	$0.00	$0.00	$0.00	$0.00	$1.46
2019-11-20	$8,115.53	$3.09	$230.57	$0.00	$0.00	$0.00	$0.00	$1.46
2019-11-21	$7,640.14	$2.84	$221.43	$0.00	$0.00	$0.00	$0.00	$1.37
2019-11-22	$7,125.98	$2.60	$204.48	$0.00	$0.00	$0.00	$0.00	$1.27
2019-11-23	$7,288.09	$2.65	$211.43	$0.00	$0.00	$0.00	$0.00	$1.30
2019-11-24	$6,984.15	$2.48	$202.60	$0.00	$0.00	$0.00	$0.00	$1.23
2019-11-25	$7,241.58	$2.60	$211.07	$0.00	$0.00	$0.00	$0.00	$1.28
2019-11-26	$7,102.85	$2.61	$207.72	$0.00	$0.00	$0.00	$0.00	$1.27
2019-11-27	$7,299.22	$2.64	$206.75	$0.00	$0.00	$0.00	$0.00	$1.29
2019-11-28	$7,590.64	$2.66	$216.70	$0.00	$0.00	$0.00	$0.00	$1.33
2019-11-29	$7,798.20	$2.82	$219.99	$0.00	$0.00	$0.00	$0.00	$1.38
2019-11-30	$7,543.89	$2.74	$219.75	$0.00	$0.00	$0.00	$0.00	$1.34
2019-12-01	$7,310.80	$2.75	$214.41	$0.00	$0.00	$0.00	$0.00	$1.32
2019-12-02	$7,315.33	$2.69	$215.64	$0.00	$0.00	$0.00	$0.00	$1.31
2019-12-03	$7,336.61	$2.71	$217.14	$0.00	$0.00	$0.00	$0.00	$1.31
2019-12-04	$7,464.39	$2.70	$218.81	$0.00	$0.00	$0.00	$0.00	$1.33
2019-12-05	$7,327.94	$2.66	$212.56	$0.00	$0.00	$0.00	$0.00	$1.30
2019-12-06	$7,370.28	$2.70	$215.97	$0.00	$0.00	$0.00	$0.00	$1.31
2019-12-07	$7,497.56	$2.74	$214.49	$0.00	$0.00	$0.00	$0.00	$1.33
2019-12-08	$7,529.48	$2.74	$214.64	$0.00	$0.00	$0.00	$0.00	$1.34
2019-12-09	$7,410.98	$2.68	$213.20	$0.00	$0.00	$0.00	$0.00	$1.31
2019-12-10	$7,237.61	$2.62	$213.70	$0.00	$0.00	$0.00	$0.00	$1.29
2019-12-11	$7,180.42	$2.56	$213.92	$0.00	$0.00	$0.00	$0.00	$1.27
2019-12-12	$7,191.11	$2.55	$208.72	$0.00	$0.00	$0.00	$0.00	$1.27
2019-12-13	$7,256.81	$2.64	$215.10	$0.00	$0.00	$0.00	$0.00	$1.29
2019-12-14	$7,075.55	$2.56	$207.40	$0.00	$0.00	$0.00	$0.00	$1.26
2019-12-15	$7,130.85	$2.57	$211.21	$0.00	$0.00	$0.00	$0.00	$1.27
2019-12-16	$7,093.19	$2.53	$205.31	$0.00	$0.00	$0.00	$0.00	$1.25
2019-12-17	$6,710.12	$2.30	$178.42	$0.00	$0.00	$0.00	$0.00	$1.16
2019-12-18	$6,820.37	$2.33	$182.42	$0.00	$0.00	$0.00	$0.00	$1.18
2019-12-19	$7,127.27	$2.43	$188.97	$0.00	$0.00	$0.00	$0.00	$1.23
2019-12-20	$7,151.25	$2.47	$189.33	$0.00	$0.00	$0.00	$0.00	$1.24
2019-12-21	$7,126.80	$2.45	$188.60	$0.00	$0.00	$0.00	$0.00	$1.23
2019-12-22	$7,172.66	$2.49	$190.88	$0.00	$0.00	$0.00	$0.00	$1.24
2019-12-23	$7,574.98	$2.57	$191.94	$0.00	$0.00	$0.00	$0.00	$1.30
2019-12-24	$7,273.39	$2.52	$185.42	$0.00	$0.00	$0.00	$0.00	$1.25
2019-12-25	$7,194.87	$2.48	$181.03	$0.00	$0.00	$0.00	$0.00	$1.24
2019-12-26	$7,228.09	$2.52	$184.90	$0.00	$0.00	$0.00	$0.00	$1.25
2019-12-27	$7,235.09	$2.57	$186.01	$0.00	$0.00	$0.00	$0.00	$1.26
2019-12-28	$7,294.93	$2.62	$185.73	$0.00	$0.00	$0.00	$0.00	$1.27
2019-12-29	$7,383.51	$2.69	$177.57	$0.00	$0.00	$0.00	$0.00	$1.28
2019-12-30	$7,261.66	$2.62	$175.89	$0.00	$0.00	$0.00	$0.00	$1.26
2019-12-31	$7,199.77	$2.59	$176.49	$0.00	$0.00	$0.00	$0.00	$1.25
2020-01-01	$7,233.23	$2.62	$175.23	$0.00	$0.00	$0.00	$0.00	$1.26
2020-01-02	$7,132.41	$2.56	$174.53	$0.00	$0.00	$0.00	$0.00	$1.24
2020-01-03	$7,310.42	$2.63	$176.85	$0.00	$0.00	$0.00	$0.00	$1.27
2020-01-04	$7,310.28	$2.64	$174.82	$0.00	$0.00	$0.00	$0.00	$1.27
2020-01-05	$7,457.77	$2.75	$176.35	$0.00	$0.00	$0.00	$0.00	$1.30
2020-01-06	$7,512.49	$2.76	$176.92	$0.00	$0.00	$0.00	$0.00	$1.31
2020-01-07	$7,755.85	$2.78	$182.45	$0.00	$0.00	$0.00	$0.00	$1.34
2020-01-08	$8,297.72	$2.83	$179.18	$0.00	$0.00	$0.00	$0.00	$1.40
2020-01-09	$7,895.69	$2.73	$172.89	$0.00	$0.00	$0.00	$0.00	$1.34
2020-01-10	$8,041.50	$2.88	$177.82	$0.00	$0.00	$0.00	$0.00	$1.38
2020-01-11	$8,072.11	$3.03	$181.06	$0.00	$0.00	$0.00	$0.00	$1.41
2020-01-12	$8,131.75	$3.16	$191.85	$0.00	$0.00	$0.00	$0.00	$1.44
2020-01-13	$8,063.06	$3.08	$206.41	$0.00	$0.00	$0.00	$0.00	$1.43
2020-01-14	$8,674.33	$3.41	$230.03	$0.00	$0.00	$0.00	$0.00	$1.56
2020-01-15	$8,737.59	$3.69	$223.74	$0.00	$0.00	$0.00	$0.00	$1.61
2020-01-16	$8,686.74	$3.67	$226.38	$0.00	$0.00	$0.00	$0.00	$1.60
2020-01-17	$8,826.46	$3.86	$238.24	$0.00	$0.00	$0.00	$0.00	$1.65
2020-01-18	$8,840.93	$3.89	$239.45	$0.00	$0.00	$0.00	$0.00	$1.66
2020-01-19	$8,900.97	$3.89	$240.89	$0.00	$0.00	$0.00	$0.00	$1.67
2020-01-20	$8,656.12	$3.59	$224.43	$0.00	$0.00	$0.00	$0.00	$1.58
2020-01-21	$8,623.84	$3.63	$232.86	$0.00	$0.00	$0.00	$0.00	$1.59
2020-01-22	$8,636.82	$3.63	$225.91	$0.00	$0.00	$0.00	$0.00	$1.59
2020-01-23	$8,446.70	$3.55	$232.13	$0.00	$0.00	$0.00	$0.00	$1.56
2020-01-24	$8,497.92	$3.67	$229.18	$0.00	$0.00	$0.00	$0.00	$1.58
2020-01-25	$8,340.58	$3.56	$238.09	$0.00	$0.00	$0.00	$0.00	$1.56
2020-01-26	$8,463.90	$3.58	$238.18	$0.00	$0.00	$0.00	$0.00	$1.57
2020-01-27	$8,774.73	$3.96	$238.82	$0.00	$0.00	$0.00	$0.00	$1.66
2020-01-28	$9,035.79	$3.96	$240.80	$0.00	$0.00	$0.00	$0.00	$1.69
2020-01-29	$9,289.40	$4.02	$243.44	$0.00	$0.00	$0.00	$0.00	$1.73
2020-01-30	$9,368.99	$4.21	$245.29	$0.00	$0.00	$0.00	$0.00	$1.76
2020-01-31	$9,306.31	$4.11	$244.34	$0.00	$0.00	$0.00	$0.00	$1.74
2020-02-01	$9,344.81	$4.15	$245.64	$0.00	$0.00	$0.00	$0.00	$1.75
2020-02-02	$9,442.24	$4.28	$249.37	$0.00	$0.00	$0.00	$0.00	$1.79
2020-02-03	$9,301.02	$4.20	$246.26	$0.00	$0.00	$0.00	$0.00	$1.76
2020-02-04	$9,203.84	$4.16	$240.95	$0.00	$0.00	$0.00	$0.00	$1.74
2020-02-05	$9,470.38	$4.50	$250.60	$0.00	$0.00	$0.00	$0.00	$1.82
2020-02-06	$9,785.00	$4.57	$255.55	$0.00	$0.00	$0.00	$0.00	$1.87
2020-02-07	$9,793.27	$4.59	$261.07	$0.00	$0.00	$0.00	$0.00	$1.88
2020-02-08	$9,809.83	$4.78	$262.07	$0.00	$0.00	$0.00	$0.00	$1.91
2020-02-09	$10,068.12	$4.95	$278.35	$0.00	$0.00	$0.00	$0.00	$1.97
2020-02-10	$9,877.98	$4.91	$272.39	$0.00	$0.00	$0.00	$0.00	$1.94
2020-02-11	$10,056.74	$5.11	$272.74	$0.00	$0.00	$0.00	$0.00	$1.99
2020-02-12	$10,296.47	$5.29	$286.40	$0.00	$0.00	$0.00	$0.00	$2.05
2020-02-13	$10,263.69	$5.35	$280.87	$0.00	$0.00	$0.00	$0.00	$2.05
2020-02-14	$10,244.04	$5.32	$277.97	$0.00	$0.00	$0.00	$0.00	$2.04
2020-02-15	$9,900.78	$4.74	$364.50	$0.00	$0.00	$0.00	$0.00	$1.99
2020-02-16	$10,083.13	$4.94	$269.67	$0.00	$0.00	$0.00	$0.00	$1.97
2020-02-17	$9,870.20	$4.44	$260.94	$0.00	$0.00	$0.00	$0.00	$1.86
2020-02-18	$9,603.92	$4.32	$249.67	$0.00	$0.00	$0.00	$0.00	$1.81
2020-02-19	$10,126.08	$4.56	$268.50	$0.00	$0.00	$0.00	$0.00	$1.91
2020-02-20	$9,555.84	$3.95	$256.56	$0.00	$0.00	$0.00	$0.00	$1.75
2020-02-21	$9,717.20	$4.12	$259.85	$0.00	$0.00	$0.00	$0.00	$1.80
2020-02-22	$9,636.19	$4.09	$264.73	$0.00	$0.00	$0.00	$0.00	$1.79
2020-02-23	$9,880.48	$4.34	$268.51	$0.00	$0.00	$0.00	$0.00	$1.85
2020-02-24	$9,731.40	$4.12	$262.16	$0.00	$0.00	$0.00	$0.00	$1.80
2020-02-25	$9,207.42	$3.91	$263.65	$0.00	$0.00	$0.00	$0.00	$1.72
2020-02-26	$9,038.67	$3.75	$258.98	$0.00	$0.00	$0.00	$0.00	$1.67
2020-02-27	$8,847.70	$3.64	$254.07	$0.00	$0.00	$0.00	$0.00	$1.63
2020-02-28	$8,683.57	$3.53	$256.85	$0.00	$0.00	$0.00	$0.00	$1.60
2020-02-29	$8,679.05	$3.60	$253.83	$0.00	$0.00	$0.00	$0.00	$1.61
2020-03-01	$8,588.75	$3.57	$253.15	$0.00	$0.00	$0.00	$0.00	$1.60
2020-03-02	$8,807.82	$3.67	$253.03	$0.00	$0.00	$0.00	$0.00	$1.63
2020-03-03	$8,760.41	$3.63	$252.66	$0.00	$0.00	$0.00	$0.00	$1.62
2020-03-04	$8,739.75	$3.59	$251.85	$0.00	$0.00	$0.00	$0.00	$1.61
2020-03-05	$9,088.02	$3.73	$253.69	$0.00	$0.00	$0.00	$0.00	$1.67
2020-03-06	$9,083.67	$3.77	$251.64	$0.00	$0.00	$0.00	$0.00	$1.68
2020-03-07	$9,128.20	$3.81	$249.74	$0.00	$0.00	$0.00	$0.00	$1.68
2020-03-08	$8,034.02	$3.04	$225.60	$0.00	$0.00	$0.00	$0.00	$1.44
2020-03-09	$7,719.80	$2.93	$215.86	$0.00	$0.00	$0.00	$0.00	$1.38
2020-03-10	$7,874.37	$3.05	$229.94	$0.00	$0.00	$0.00	$0.00	$1.43
2020-03-11	$7,789.14	$2.98	$230.28	$0.00	$0.00	$0.00	$0.00	$1.41
2020-03-12	$4,807.83	$3.04	$225.60	$0.00	$0.00	$0.00	$0.00	$1.12
2020-03-13	$5,066.53	$1.84	$171.29	$0.00	$0.00	$0.00	$0.00	$0.92
2020-03-14	$5,357.79	$2.02	$182.10	$0.00	$0.00	$0.00	$0.00	$0.98
2020-03-15	$5,338.98	$2.02	$180.35	$0.00	$0.00	$0.00	$0.00	$0.98
2020-03-16	$5,052.07	$1.90	$170.21	$0.00	$0.00	$0.00	$0.00	$0.93
2020-03-17	$5,221.87	$1.94	$168.05	$0.00	$0.00	$0.00	$0.00	$0.95
2020-03-18	$5,257.20	$1.94	$164.54	$0.00	$0.00	$0.00	$0.00	$0.95
2020-03-19	$5,804.07	$2.08	$182.72	$0.00	$0.00	$0.00	$0.00	$1.04
2020-03-20	$6,600.61	$2.38	$193.20	$0.00	$0.00	$0.00	$0.00	$1.17
2020-03-21	$6,197.39	$2.23	$185.67	$0.00	$0.00	$0.00	$0.00	$1.10
2020-03-22	$5,823.62	$2.13	$174.48	$0.00	$0.00	$0.00	$0.00	$1.04
2020-03-23	$6,196.64	$2.22	$174.94	$0.00	$0.00	$0.00	$0.00	$1.09
2020-03-24	$6,584.41	$2.31	$181.57	$0.00	$0.00	$0.00	$0.00	$1.15
2020-03-25	$6,638.47	$2.29	$180.72	$0.00	$0.00	$0.00	$0.00	$1.15
2020-03-26	$6,630.81	$2.30	$180.50	$0.00	$0.00	$0.00	$0.00	$1.15
2020-03-27	$6,655.16	$2.32	$181.95	$0.00	$0.00	$0.00	$0.00	$1.16
2020-03-28	$6,243.44	$2.20	$168.59	$0.00	$0.00	$0.00	$0.00	$1.09
2020-03-29	$6,165.46	$2.19	$166.20	$0.00	$0.00	$0.00	$0.00	$1.08
2020-03-30	$6,412.00	$2.23	$163.07	$0.00	$0.00	$0.00	$0.00	$1.11
2020-03-31	$6,412.41	$2.25	$168.85	$0.00	$0.00	$0.00	$0.00	$1.11
2020-04-01	$6,214.01	$2.18	$164.51	$0.00	$0.00	$0.00	$0.00	$1.08
2020-04-02	$6,762.61	$2.31	$170.07	$0.00	$0.00	$0.00	$0.00	$1.16
2020-04-03	$6,734.16	$2.33	$167.13	$0.00	$0.00	$0.00	$0.00	$1.16
2020-04-04	$6,746.58	$2.33	$166.55	$0.00	$0.00	$0.00	$0.00	$1.16
2020-04-05	$6,799.99	$2.35	$165.35	$0.00	$0.00	$0.00	$0.00	$1.16
2020-04-06	$7,134.23	$2.55	$170.71	$0.00	$0.00	$0.00	$0.00	$1.23
2020-04-07	$7,333.58	$2.73	$171.15	$0.00	$0.00	$0.00	$0.00	$1.28
2020-04-08	$7,302.27	$2.72	$167.42	$0.00	$0.00	$0.00	$0.00	$1.27
2020-04-09	$7,285.07	$2.73	$167.04	$0.00	$0.00	$0.00	$0.00	$1.27
2020-04-10	$6,822.48	$2.46	$160.74	$0.00	$0.00	$0.00	$0.00	$1.18
2020-04-11	$6,837.10	$2.51	$162.77	$0.00	$0.00	$0.00	$0.00	$1.19
2020-04-12	$6,989.85	$2.55	$168.81	$0.00	$0.00	$0.00	$0.00	$1.22
2020-04-13	$6,762.74	$2.40	$158.34	$0.00	$0.00	$0.00	$0.00	$1.16
2020-04-14	$6,923.65	$2.50	$164.49	$0.00	$0.00	$0.00	$0.00	$1.20
2020-04-15	$6,727.17	$2.42	$159.13	$0.00	$0.00	$0.00	$0.00	$1.16
2020-04-16	$7,036.37	$2.66	$163.84	$0.00	$0.00	$0.00	$0.00	$1.23
2020-04-17	$7,076.90	$2.63	$164.22	$0.00	$0.00	$0.00	$0.00	$1.23
2020-04-18	$7,243.78	$2.73	$169.75	$0.00	$0.00	$0.00	$0.00	$1.27
2020-04-19	$7,176.17	$2.63	$170.65	$0.00	$0.00	$0.00	$0.00	$1.25
